gutenberg_id,line,section,word,first_appearance,gt_est
84,3238,Chapter 11,of,0,0.07510801948947385
84,3238,Chapter 11,the,0,0.07510571796286082
84,3238,Chapter 11,cottages,0,0.07510341657729432
84,3238,Chapter 11,allured,0,0.07510111533276137
84,3238,Chapter 11,my,0,0.07506817415816405
84,3238,Chapter 11,appetite,1,0.07506587413444452
84,3238,Chapter 11,one,0,0.07509421244523423
84,3239,Chapter 11,of,0,0.07509191176470588
84,3239,Chapter 11,the,0,0.07508961122514629
84,3239,Chapter 11,best,0,0.07508731082654249
84,3239,Chapter 11,of,0,0.07508501056888153
84,3239,Chapter 11,these,0,0.07508271045215047
84,3239,Chapter 11,i,0,0.07508041047633635
84,3239,Chapter 11,entered,0,0.07507811064142621
84,3239,Chapter 11,but,0,0.07507581094740712
84,3239,Chapter 11,i,0,0.07507351139426612
84,3239,Chapter 11,had,0,0.07507121198199027
84,3239,Chapter 11,hardly,0,0.07506891271056662
84,3239,Chapter 11,placed,0,0.07506661357998223
84,3239,Chapter 11,my,0,0.07506431459022418
84,3239,Chapter 11,foot,0,0.07506201574127952
84,3239,Chapter 11,within,0,0.07502909291357873
84,3240,Chapter 11,the,0,0.07502679528403002
84,3240,Chapter 11,door,0,0.07502449779519843
84,3240,Chapter 11,before,0,0.07502220044707107
84,3240,Chapter 11,the,0,0.075019903239635
84,3240,Chapter 11,children,0,0.07501760617287731
84,3240,Chapter 11,shrieked,0,0.07501530924678505
84,3240,Chapter 11,and,0,0.07498239490523867
84,3240,Chapter 11,one,0,0.0749800991978446
84,3240,Chapter 11,of,0,0.0749778036310198
84,3240,Chapter 11,the,0,0.0749755082047514
84,3240,Chapter 11,women,0,0.07497321291902648
84,3240,Chapter 11,fainted,0,0.07494030490418171
84,3241,Chapter 11,the,0,0.07493801083662412
84,3241,Chapter 11,whole,0,0.0749357169095139
84,3241,Chapter 11,village,0,0.07493342312283817
84,3241,Chapter 11,was,0,0.07493112947658402
84,3241,Chapter 11,roused,0,0.07492883597073857
84,3241,Chapter 11,some,0,0.07492654260528893
84,3241,Chapter 11,fled,0,0.0749242493802222
84,3241,Chapter 11,some,0,0.07492195629552549
84,3241,Chapter 11,attacked,0,0.07491966335118593
84,3241,Chapter 11,me,0,0.07488676704615008
84,3241,Chapter 11,until,0,0.07488447531903174
84,3242,Chapter 11,grievously,1,0.07488218373217455
84,3242,Chapter 11,bruised,1,0.07491049297714128
84,3242,Chapter 11,by,0,0.07493880048959609
84,3242,Chapter 11,stones,0,0.0749365074508124
84,3242,Chapter 11,and,0,0.07490361666972646
84,3242,Chapter 11,many,0,0.07490132484778018
84,3242,Chapter 11,other,0,0.07489903316607514
84,3242,Chapter 11,kinds,1,0.07489674162459845
84,3242,Chapter 11,of,0,0.07492504436150034
84,3242,Chapter 11,missile,1,0.07492275216446906
84,3242,Chapter 11,weapons,1,0.07495105237395987
84,3242,Chapter 11,i,0,0.07497935085196855
84,3243,Chapter 11,escaped,0,0.07497705720403793
84,3243,Chapter 11,to,0,0.07494417423755774
84,3243,Chapter 11,the,0,0.07494188180594641
84,3243,Chapter 11,open,0,0.07493958951457498
84,3243,Chapter 11,country,0,0.0749372973634306
84,3243,Chapter 11,and,0,0.07493500535250039
84,3243,Chapter 11,fearfully,0,0.07493271348177147
84,3243,Chapter 11,took,0,0.07489983790561826
84,3243,Chapter 11,refuge,0,0.07489754725059637
84,3243,Chapter 11,in,0,0.07489525673568
84,3243,Chapter 11,a,0,0.07489296636085627
84,3243,Chapter 11,low,0,0.07489067612611235
84,3243,Chapter 11,hovel,1,0.07488838603143538
84,3244,Chapter 11,quite,0,0.07491667431122527
84,3244,Chapter 11,bare,0,0.07491438356164383
84,3244,Chapter 11,and,0,0.07491209295214799
84,3244,Chapter 11,making,0,0.07490980248272489
84,3244,Chapter 11,a,0,0.07490751215336167
84,3244,Chapter 11,wretched,0,0.07490522196404549
84,3244,Chapter 11,appearance,0,0.07490293191476352
84,3244,Chapter 11,after,0,0.07490064200550291
84,3244,Chapter 11,the,0,0.0748983522362508
84,3244,Chapter 11,palaces,0,0.07489606260699437
84,3244,Chapter 11,i,0,0.07486320423073396
84,3244,Chapter 11,had,0,0.07486091581585866
84,3245,Chapter 11,beheld,0,0.07485862754088339
84,3245,Chapter 11,in,0,0.07485633940579534
84,3245,Chapter 11,the,0,0.07485405141058166
84,3245,Chapter 11,village,0,0.07485176355522953
84,3245,Chapter 11,this,0,0.07484947583972615
84,3245,Chapter 11,hovel,0,0.07484718826405869
84,3245,Chapter 11,however,0,0.07481433941505455
84,3245,Chapter 11,joined,0,0.07481205305299186
84,3245,Chapter 11,a,0,0.07480976683066956
84,3245,Chapter 11,cottage,0,0.0748074807480748
84,3245,Chapter 11,of,0,0.0747746371275783
84,3245,Chapter 11,a,0,0.07477235225814337
84,3245,Chapter 11,neat,1,0.07477006752834052
84,3246,Chapter 11,and,0,0.07479833781471523
84,3246,Chapter 11,pleasant,0,0.07479605243056617
84,3246,Chapter 11,appearance,0,0.07479376718606782
84,3246,Chapter 11,but,0,0.07479148208120742
84,3246,Chapter 11,after,0,0.07478919711597214
84,3246,Chapter 11,my,0,0.07478691229034919
84,3246,Chapter 11,late,0,0.07478462760432578
84,3246,Chapter 11,dearly,0,0.07478234305788911
84,3246,Chapter 11,bought,0,0.07474951124144673
84,3246,Chapter 11,experience,1,0.07471668143079696
84,3246,Chapter 11,i,0,0.07474494471256643
84,3247,Chapter 11,dared,0,0.07474266165735056
84,3247,Chapter 11,not,0,0.07474037874160049
84,3247,Chapter 11,enter,0,0.07473809596530344
84,3247,Chapter 11,it,0,0.07473581332844664
84,3247,Chapter 11,my,0,0.07473353083101732
84,3247,Chapter 11,place,0,0.07473124847300269
84,3247,Chapter 11,of,0,0.07472896625438999
84,3247,Chapter 11,refuge,0,0.07472668417516644
84,3247,Chapter 11,was,0,0.07472440223531926
84,3247,Chapter 11,constructed,0,0.07472212043483571
84,3247,Chapter 11,of,0,0.0746893034901829
84,3247,Chapter 11,wood,0,0.07468702290076336
84,3247,Chapter 11,but,0,0.0746847424506122
84,3247,Chapter 11,so,0,0.07468246213971666
84,3248,Chapter 11,low,0,0.07468018196806399
84,3248,Chapter 11,that,0,0.07467790193564144
84,3248,Chapter 11,i,0,0.07467562204243627
84,3248,Chapter 11,could,0,0.07467334228843571
84,3248,Chapter 11,with,0,0.07467106267362701
84,3248,Chapter 11,difficulty,0,0.07466878319799744
84,3248,Chapter 11,sit,1,0.07466650386153423
84,3248,Chapter 11,upright,0,0.074694749694749693
84,3248,Chapter 11,in,0,0.07466194560605598
84,3248,Chapter 11,it,0,0.07465966668701544
84,3248,Chapter 11,no,0,0.07465738790709031
84,3248,Chapter 11,wood,0,0.07465510926626785
84,3248,Chapter 11,however,0,0.07465283076453533
84,3249,Chapter 11,was,0,0.07465055240188
84,3249,Chapter 11,placed,0,0.07464827417828913
84,3249,Chapter 11,on,0,0.07464599609375
84,3249,Chapter 11,the,0,0.07464371814824987
84,3249,Chapter 11,earth,0,0.07464144034177601
84,3249,Chapter 11,which,0,0.07463916267431571
84,3249,Chapter 11,formed,0,0.07463688514585622
84,3249,Chapter 11,the,0,0.07463460775638484
84,3249,Chapter 11,floor,1,0.07463233050588881
84,3249,Chapter 11,but,0,0.0746605644546148
84,3249,Chapter 11,it,0,0.07465828655113498
84,3249,Chapter 11,was,0,0.07465600878664917
84,3249,Chapter 11,dry,0,0.07465373116114467
84,3249,Chapter 11,and,0,0.07465145367460874
84,3250,Chapter 11,although,0,0.07464917632702868
84,3250,Chapter 11,the,0,0.07464689911839176
84,3250,Chapter 11,wind,0,0.07464462204868526
84,3250,Chapter 11,entered,0,0.07464234511789647
84,3250,Chapter 11,it,0,0.07464006832601269
84,3250,Chapter 11,by,0,0.0746377916730212
84,3250,Chapter 11,innumerable,0,0.07463551515890929
84,3250,Chapter 11,chinks,1,0.07460273889041388
84,3250,Chapter 11,i,0,0.07463096254727339
84,3250,Chapter 11,found,0,0.074628686449724
84,3250,Chapter 11,it,0,0.07462641049100335
84,3250,Chapter 11,an,0,0.07462413467109878
84,3251,Chapter 11,agreeable,0,0.07462185898999756
84,3251,Chapter 11,asylum,0,0.074619583447687
84,3251,Chapter 11,from,0,0.07461730804415442
84,3251,Chapter 11,the,0,0.07461503277938711
84,3251,Chapter 11,snow,0,0.07461275765337236
84,3251,Chapter 11,and,0,0.0746104826660975
84,3251,Chapter 11,rain,0,0.07460820781754986
84,3253,Chapter 11,here,0,0.0746059331077167
84,3253,Chapter 11,then,0,0.07460365853658536
84,3253,Chapter 11,i,0,0.07460138410414317
84,3253,Chapter 11,retreated,0,0.07459910981037741
84,3253,Chapter 11,and,0,0.0745663506386611
84,3253,Chapter 11,lay,0,0.0745640775515181
84,3253,Chapter 11,down,0,0.07456180460295686
84,3253,Chapter 11,happy,0,0.0745595317929647
84,3253,Chapter 11,to,0,0.07455725912152894
84,3253,Chapter 11,have,0,0.07455498658863692
84,3253,Chapter 11,found,0,0.07455271419427596
84,3253,Chapter 11,a,0,0.07455044193843341
84,3253,Chapter 11,shelter,0,0.07454816982109658
84,3254,Chapter 11,however,0,0.07454589784225284
84,3254,Chapter 11,miserable,0,0.07454362600188949
84,3254,Chapter 11,from,0,0.07454135429999391
84,3254,Chapter 11,the,0,0.07453908273655341
84,3254,Chapter 11,inclemency,0,0.07453681131155535
84,3254,Chapter 11,of,0,0.07450406801352957
84,3254,Chapter 11,the,0,0.0745017977938936
84,3254,Chapter 11,season,0,0.0744995277126055
84,3254,Chapter 11,and,0,0.07449725776965264
84,3254,Chapter 11,still,0,0.0744949879650224
84,3254,Chapter 11,more,0,0.07449271829870209
84,3255,Chapter 11,from,0,0.07449044877067909
84,3255,Chapter 11,the,0,0.07448817938094078
84,3255,Chapter 11,barbarity,1,0.07448591012947449
84,3255,Chapter 11,of,0,0.07451410467312496
84,3255,Chapter 11,man,0,0.07451183477015871
84,3255,Chapter 11,as,0,0.07450956500548313
84,3255,Chapter 11,soon,0,0.07450729537908557
84,3255,Chapter 11,as,0,0.0745050258909534
84,3255,Chapter 11,morning,0,0.07450275654107398
84,3255,Chapter 11,dawned,0,0.07450048732943469
84,3255,Chapter 11,i,0,0.0744982182560229
84,3255,Chapter 11,crept,0,0.07449594932082597
84,3255,Chapter 11,from,0,0.07449368052383128
84,3255,Chapter 11,my,0,0.0744914118650262
84,3256,Chapter 11,kennel,1,0.07448914334439809
84,3256,Chapter 11,that,0,0.07451732748644863
84,3256,Chapter 11,i,0,0.0745150583148086
84,3256,Chapter 11,might,0,0.07451278928136419
84,3256,Chapter 11,view,0,0.07451052038610274
84,3256,Chapter 11,the,0,0.07450825162901163
84,3256,Chapter 11,adjacent,1,0.07450598301007826
84,3256,Chapter 11,cottage,0,0.07453416149068323
84,3256,Chapter 11,and,0,0.0745318922210382
84,3256,Chapter 11,discover,0,0.07452962308956951
84,3256,Chapter 11,if,0,0.0745273540962645
84,3256,Chapter 11,i,0,0.07452508524111057
84,3256,Chapter 11,could,0,0.0745228165240951
84,3257,Chapter 11,remain,0,0.07452054794520548
84,3257,Chapter 11,in,0,0.07451827950442909
84,3257,Chapter 11,the,0,0.07451601120175332
84,3257,Chapter 11,habitation,1,0.07451374303716556
84,3257,Chapter 11,i,0,0.07454191270469349
84,3257,Chapter 11,had,0,0.0745396438898189
84,3257,Chapter 11,found,0,0.07453737521305089
84,3257,Chapter 11,it,0,0.07453510667437685
84,3257,Chapter 11,was,0,0.07453283827378417
84,3257,Chapter 11,situated,0,0.07453057001126023
84,3257,Chapter 11,against,0,0.07452830188679245
84,3257,Chapter 11,the,0,0.07452603390036822
84,3257,Chapter 11,back,0,0.07452376605197493
84,3258,Chapter 11,of,0,0.07452149834159998
84,3258,Chapter 11,the,0,0.07451923076923077
84,3258,Chapter 11,cottage,0,0.0745169633348547
84,3258,Chapter 11,and,0,0.0745146960384592
84,3258,Chapter 11,surrounded,0,0.07451242888003164
84,3258,Chapter 11,on,0,0.07451016185955946
84,3258,Chapter 11,the,0,0.07450789497703003
84,3258,Chapter 11,sides,0,0.07450562823243079
84,3258,Chapter 11,which,0,0.07450336162574914
84,3258,Chapter 11,were,0,0.0745010951569725
84,3258,Chapter 11,exposed,0,0.07449882882608828
84,3258,Chapter 11,by,0,0.0744965626330839
84,3258,Chapter 11,a,0,0.07449429657794676
84,3258,Chapter 11,pig,1,0.07449203066066432
84,3259,Chapter 11,sty,1,0.07452018128174712
84,3259,Chapter 11,and,0,0.07454833019040087
84,3259,Chapter 11,a,0,0.07454606283646097
84,3259,Chapter 11,clear,0,0.07454379562043796
84,3259,Chapter 11,pool,1,0.07454152854231927
84,3259,Chapter 11,of,0,0.07456967337753179
84,3259,Chapter 11,water,0,0.07456740565033604
84,3259,Chapter 11,one,0,0.07453472813526335
84,3259,Chapter 11,part,0,0.07453246160863615
84,3259,Chapter 11,was,0,0.0745301952198504
84,3259,Chapter 11,open,0,0.07452792896889349
84,3259,Chapter 11,and,0,0.07452566285575286
84,3259,Chapter 11,by,0,0.07452339688041594
84,3259,Chapter 11,that,0,0.07452113104287017
84,3259,Chapter 11,i,0,0.07451886534310298
84,3259,Chapter 11,had,0,0.07451659978110178
84,3260,Chapter 11,crept,0,0.07451433435685405
84,3260,Chapter 11,in,0,0.07451206907034717
84,3260,Chapter 11,but,0,0.07450980392156863
84,3260,Chapter 11,now,0,0.07450753891050584
84,3260,Chapter 11,i,0,0.07450527403714624
84,3260,Chapter 11,covered,0,0.0745030093014773
84,3260,Chapter 11,every,0,0.07450074470348643
84,3260,Chapter 11,crevice,1,0.0744984802431611
84,3260,Chapter 11,by,0,0.07452661013343059
84,3260,Chapter 11,which,0,0.07452434502461856
84,3260,Chapter 11,i,0,0.07452208005349056
84,3260,Chapter 11,might,0,0.07451981522003404
84,3260,Chapter 11,be,0,0.07451755052423643
84,3260,Chapter 11,perceived,0,0.07451528596608521
84,3261,Chapter 11,with,0,0.07451302154556781
84,3261,Chapter 11,stones,0,0.07451075726267169
84,3261,Chapter 11,and,0,0.0745084931173843
84,3261,Chapter 11,wood,0,0.07450622910969311
84,3261,Chapter 11,yet,0,0.07450396523958555
84,3261,Chapter 11,in,0,0.0745017015070491
84,3261,Chapter 11,such,0,0.07449943791207121
84,3261,Chapter 11,a,0,0.07449717445463937
84,3261,Chapter 11,manner,0,0.074494911134741
84,3261,Chapter 11,that,0,0.07449264795236359
84,3261,Chapter 11,i,0,0.07449038490749461
84,3261,Chapter 11,might,0,0.07448812200012152
84,3261,Chapter 11,move,0,0.07448585923023178
84,3261,Chapter 11,them,0,0.07448359659781288
84,3261,Chapter 11,on,0,0.07448133410285228
84,3262,Chapter 11,occasion,0,0.07447907174533747
84,3262,Chapter 11,to,0,0.0744768095252559
84,3262,Chapter 11,pass,0,0.07447454744259507
84,3262,Chapter 11,out,0,0.07447228549734244
84,3262,Chapter 11,all,0,0.0744700236894855
84,3262,Chapter 11,the,0,0.07446776201901176
84,3262,Chapter 11,light,0,0.07446550048590865
84,3262,Chapter 11,i,0,0.07446323909016368
84,3262,Chapter 11,enjoyed,0,0.07446097783176435
84,3262,Chapter 11,came,0,0.07442835018675412
84,3262,Chapter 11,through,0,0.07442609012510627
84,3262,Chapter 11,the,0,0.07442383020071053
84,3262,Chapter 11,sty,0,0.07442157041355438
84,3262,Chapter 11,and,0,0.07438894792773645
84,3263,Chapter 11,that,0,0.0743866893368958
84,3263,Chapter 11,was,0,0.07438443088320126
84,3263,Chapter 11,sufficient,0,0.07438217256664036
84,3263,Chapter 11,for,0,0.07437991438720058
84,3263,Chapter 11,me,0,0.07437765634486945
84,3265,Chapter 11,having,0,0.0743753984396345
84,3265,Chapter 11,thus,0,0.0743731406714832
84,3265,Chapter 11,arranged,1,0.07437088304040312
84,3265,Chapter 11,my,0,0.07439898008742107
84,3265,Chapter 11,dwelling,0,0.07439672180907574
84,3265,Chapter 11,and,0,0.07439446366782007
84,3265,Chapter 11,carpeted,1,0.0743922056636416
84,3265,Chapter 11,it,0,0.074420298652422
84,3265,Chapter 11,with,0,0.07441804000121399
84,3265,Chapter 11,clean,1,0.07441578148710166
84,3265,Chapter 11,straw,0,0.07444387120269491
84,3265,Chapter 11,i,0,0.07444161204175771
84,3266,Chapter 11,retired,0,0.07443935301793464
84,3266,Chapter 11,for,0,0.0744370941312132
84,3266,Chapter 11,i,0,0.07443483538158094
84,3266,Chapter 11,saw,0,0.07443257676902537
84,3266,Chapter 11,the,0,0.074430318293534
84,3266,Chapter 11,figure,0,0.07442805995509437
84,3266,Chapter 11,of,0,0.07442580175369398
84,3266,Chapter 11,a,0,0.07442354368932039
84,3266,Chapter 11,man,0,0.07442128576196111
84,3266,Chapter 11,at,0,0.07441902797160367
84,3266,Chapter 11,a,0,0.0744167703182356
84,3266,Chapter 11,distance,0,0.07441451280184444
84,3266,Chapter 11,and,0,0.07441225542241772
84,3266,Chapter 11,i,0,0.07440999817994297
84,3266,Chapter 11,remembered,0,0.07440774107440774
84,3267,Chapter 11,too,0,0.07440548410579956
84,3267,Chapter 11,well,0,0.07440322727410598
84,3267,Chapter 11,my,0,0.07440097057931452
84,3267,Chapter 11,treatment,1,0.07439871402141275
84,3267,Chapter 11,the,0,0.0744267863641878
84,3267,Chapter 11,night,0,0.074424529160222
84,3267,Chapter 11,before,0,0.07442227209316431
84,3267,Chapter 11,to,0,0.07442001516300227
84,3267,Chapter 11,trust,0,0.07441775836972343
84,3267,Chapter 11,myself,0,0.07438517754798799
84,3267,Chapter 11,in,0,0.07438292194796531
84,3267,Chapter 11,his,0,0.07438066648473271
84,3267,Chapter 11,power,0,0.07437841115827774
84,3267,Chapter 11,i,0,0.07437615596858797
84,3268,Chapter 11,had,0,0.07437390091565096
84,3268,Chapter 11,first,0,0.07437164599945427
84,3268,Chapter 11,however,0,0.07436939121998545
84,3268,Chapter 11,provided,1,0.07436713657723208
84,3268,Chapter 11,for,0,0.07439519796277208
84,3268,Chapter 11,my,0,0.07439294267438688
84,3268,Chapter 11,sustenance,0,0.07439068752273555
84,3268,Chapter 11,for,0,0.07435811937312438
84,3268,Chapter 11,that,0,0.07435586541376174
84,3268,Chapter 11,day,0,0.07435361159103998
84,3268,Chapter 11,by,0,0.07435135790494665
84,3268,Chapter 11,a,0,0.07434910435546935
84,3268,Chapter 11,loaf,1,0.07434685094259562
84,3269,Chapter 11,of,0,0.0743749052886801
84,3269,Chapter 11,coarse,1,0.07437265123045217
84,3269,Chapter 11,bread,0,0.07440070309422069
84,3269,Chapter 11,which,0,0.07436814352384993
84,3269,Chapter 11,i,0,0.07436588987545077
84,3269,Chapter 11,purloined,1,0.07436363636363637
84,3269,Chapter 11,and,0,0.07439168510045151
84,3269,Chapter 11,a,0,0.07438943094357918
84,3269,Chapter 11,cup,0,0.07438717692331
84,3269,Chapter 11,with,0,0.07435462368197794
84,3269,Chapter 11,which,0,0.07435237085290107
84,3269,Chapter 11,i,0,0.07435011816033449
84,3269,Chapter 11,could,0,0.07434786560426576
84,3269,Chapter 11,drink,0,0.0743456131846825
84,3270,Chapter 11,more,0,0.07431306613347875
84,3270,Chapter 11,conveniently,1,0.07431081490457438
84,3270,Chapter 11,than,0,0.07433885674472146
84,3270,Chapter 11,from,0,0.07433660487095602
84,3270,Chapter 11,my,0,0.07433435313361403
84,3270,Chapter 11,hand,0,0.0743321015326831
84,3270,Chapter 11,of,0,0.07432985006815084
84,3270,Chapter 11,the,0,0.07432759874000484
84,3270,Chapter 11,pure,1,0.07432534754823272
84,3270,Chapter 11,water,0,0.07435338300321037
84,3270,Chapter 11,which,0,0.07435113116690391
84,3270,Chapter 11,flowed,0,0.0743488794669897
84,3270,Chapter 11,by,0,0.07434662790345538
84,3271,Chapter 11,my,0,0.07434437647628854
84,3271,Chapter 11,retreat,0,0.0743421251854768
84,3271,Chapter 11,the,0,0.07433987403100775
84,3271,Chapter 11,floor,0,0.07433762301286904
84,3271,Chapter 11,was,0,0.07430509295706413
84,3271,Chapter 11,a,0,0.07430284312834953
84,3271,Chapter 11,little,0,0.07430059343587259
84,3271,Chapter 11,raised,0,0.07429834387962093
84,3271,Chapter 11,so,0,0.0742960944595822
84,3271,Chapter 11,that,0,0.074293845175744
84,3271,Chapter 11,it,0,0.07429159602809397
84,3271,Chapter 11,was,0,0.07428934701661974
84,3271,Chapter 11,kept,0,0.07428709814130896
84,3272,Chapter 11,perfectly,0,0.07428484940214923
84,3272,Chapter 11,dry,0,0.07425233079065262
84,3272,Chapter 11,and,0,0.07425008324000364
84,3272,Chapter 11,by,0,0.07424783582541317
84,3272,Chapter 11,its,0,0.07424558854686886
84,3272,Chapter 11,vicinity,1,0.07424334140435836
84,3272,Chapter 11,to,0,0.07427135982567114
84,3272,Chapter 11,the,0,0.0742691120392228
84,3272,Chapter 11,chimney,0,0.07426686438882668
84,3272,Chapter 11,of,0,0.07423435419440745
84,3272,Chapter 11,the,0,0.07423210773188077
84,3272,Chapter 11,cottage,0,0.0742298614053138
84,3272,Chapter 11,it,0,0.07422761521469422
84,3272,Chapter 11,was,0,0.07422536916000969
84,3273,Chapter 11,tolerably,1,0.07422312324124784
84,3273,Chapter 11,warm,0,0.07425113464447806
84,3275,Chapter 11,being,0,0.074248888082055
84,3275,Chapter 11,thus,0,0.07424664165557304
84,3275,Chapter 11,provided,0,0.07424439536501981
84,3275,Chapter 11,i,0,0.0742118956858474
84,3275,Chapter 11,resolved,0,0.07420965058236273
84,3275,Chapter 11,to,0,0.07420740561471442
84,3275,Chapter 11,reside,1,0.07420516078289016
84,3275,Chapter 11,in,0,0.07423316595075322
84,3275,Chapter 11,this,0,0.07423092047551348
84,3275,Chapter 11,hovel,0,0.07422867513611615
84,3275,Chapter 11,until,0,0.07422642993254892
84,3276,Chapter 11,something,0,0.07422418486479947
84,3276,Chapter 11,should,0,0.07422193993285546
84,3276,Chapter 11,occur,1,0.07421969513670457
84,3276,Chapter 11,which,0,0.0742476939361863
84,3276,Chapter 11,might,0,0.0742454484969455
84,3276,Chapter 11,alter,0,0.0742432031935162
84,3276,Chapter 11,my,0,0.07424095802588605
84,3276,Chapter 11,determination,0,0.07423871299404276
84,3276,Chapter 11,it,0,0.07423646809797399
84,3276,Chapter 11,was,0,0.07423422333766744
84,3277,Chapter 11,indeed,0,0.07423197871311078
84,3277,Chapter 11,a,0,0.07422973422429172
84,3277,Chapter 11,paradise,0,0.07422748987119791
84,3277,Chapter 11,compared,1,0.07419501133786847
84,3277,Chapter 11,to,0,0.07422300157213689
84,3277,Chapter 11,the,0,0.07422075762614505
84,3277,Chapter 11,bleak,0,0.07421851381582925
84,3277,Chapter 11,forest,0,0.07418603948124187
84,3277,Chapter 11,my,0,0.0741837968561064
84,3277,Chapter 11,former,0,0.07418155436655482
84,3277,Chapter 11,residence,0,0.07417931201257481
84,3278,Chapter 11,the,0,0.0741770697941541
84,3278,Chapter 11,rain,0,0.07417482771128038
84,3278,Chapter 11,dropping,1,0.07417258576394137
84,3278,Chapter 11,branches,0,0.07420056821616394
84,3278,Chapter 11,and,0,0.07419832562637894
84,3278,Chapter 11,dank,1,0.074196083172147
84,3278,Chapter 11,earth,0,0.07422406237722506
84,3278,Chapter 11,i,0,0.07422181928074947
84,3278,Chapter 11,ate,0,0.07421957631984527
84,3278,Chapter 11,my,0,0.07421733349450019
84,3278,Chapter 11,breakfast,0,0.0742150908047019
84,3278,Chapter 11,with,0,0.07421284825043814
84,3279,Chapter 11,pleasure,0,0.07421060583169663
84,3279,Chapter 11,and,0,0.07420836354846506
84,3279,Chapter 11,was,0,0.07420612140073118
84,3279,Chapter 11,about,0,0.07420387938848269
84,3279,Chapter 11,to,0,0.0742016375117073
84,3279,Chapter 11,remove,0,0.07419939577039275
84,3279,Chapter 11,a,0,0.07419715416452675
84,3279,Chapter 11,plank,1,0.07419491269409703
84,3279,Chapter 11,to,0,0.07422288010150137
84,3279,Chapter 11,procure,0,0.07422063798936684
84,3279,Chapter 11,myself,0,0.0742183960126869
84,3279,Chapter 11,a,0,0.07421615417144928
84,3279,Chapter 11,little,0,0.07421391246564171
84,3280,Chapter 11,water,0,0.07421167089525191
84,3280,Chapter 11,when,0,0.0742094294602676
84,3280,Chapter 11,i,0,0.07420718816067653
84,3280,Chapter 11,heard,0,0.07420494699646643
84,3280,Chapter 11,a,0,0.07420270596762503
84,3280,Chapter 11,step,0,0.07420046507414006
84,3280,Chapter 11,and,0,0.07419822431599928
84,3280,Chapter 11,looking,0,0.0741959836931904
84,3280,Chapter 11,through,0,0.07419374320570117
84,3280,Chapter 11,a,0,0.07419150285351934
84,3280,Chapter 11,small,0,0.07418926263663264
84,3280,Chapter 11,chink,1,0.07418702255502883
84,3280,Chapter 11,i,0,0.07421497584541063
84,3280,Chapter 11,beheld,0,0.0742127351227318
84,3281,Chapter 11,a,0,0.07421049453535415
84,3281,Chapter 11,young,0,0.07420825408326541
84,3281,Chapter 11,creature,0,0.07420601376645333
84,3281,Chapter 11,with,0,0.07420377358490567
84,3281,Chapter 11,a,0,0.07420153353861016
84,3281,Chapter 11,pail,1,0.07419929362755456
84,3281,Chapter 11,on,0,0.07422723979715044
84,3281,Chapter 11,her,0,0.07422499924537414
84,3281,Chapter 11,head,0,0.07422275882885603
84,3281,Chapter 11,passing,0,0.07422051854758384
84,3281,Chapter 11,before,0,0.07421827840154534
84,3281,Chapter 11,my,0,0.07421603839072828
84,3281,Chapter 11,hovel,0,0.07421379851512042
84,3281,Chapter 11,the,0,0.07421155877470952
84,3282,Chapter 11,girl,0,0.07420931916948334
84,3282,Chapter 11,was,0,0.07420707969942963
84,3282,Chapter 11,young,0,0.07420484036453619
84,3282,Chapter 11,and,0,0.07420260116479073
84,3282,Chapter 11,of,0,0.07420036210018105
84,3282,Chapter 11,gentle,0,0.07419812317069491
84,3282,Chapter 11,demeanour,1,0.07419588437632008
84,3282,Chapter 11,unlike,0,0.07422381800078448
84,3282,Chapter 11,what,0,0.07419140719285541
84,3282,Chapter 11,i,0,0.07418916880374114
84,3282,Chapter 11,have,0,0.07418693054968925
84,3282,Chapter 11,since,0,0.07418469243068754
84,3282,Chapter 11,found,0,0.07418245444672378
84,3283,Chapter 11,cottagers,1,0.07418021659778576
84,3283,Chapter 11,and,0,0.07420814479638009
84,3283,Chapter 11,farmhouse,1,0.07420590630750204
84,3283,Chapter 11,servants,0,0.07423383204633205
84,3283,Chapter 11,to,0,0.07423159291768468
84,3283,Chapter 11,be,0,0.07422935392411172
84,3283,Chapter 11,yet,0,0.07422711506560097
84,3283,Chapter 11,she,0,0.07422487634214019
84,3283,Chapter 11,was,0,0.07422263775371717
84,3283,Chapter 11,meanly,1,0.07422039930031968
84,3283,Chapter 11,dressed,0,0.07424831870683675
84,3283,Chapter 11,a,0,0.07421592279855248
84,3284,Chapter 11,coarse,0,0.07421368475015831
84,3284,Chapter 11,blue,0,0.0741812918400579
84,3284,Chapter 11,petticoat,1,0.07417905497090131
84,3284,Chapter 11,and,0,0.07420697141478712
84,3284,Chapter 11,a,0,0.07420473390622645
84,3284,Chapter 11,linen,1,0.07420249653259361
84,3284,Chapter 11,jacket,1,0.07423040974462568
84,3284,Chapter 11,being,0,0.07425832127351664
84,3284,Chapter 11,her,0,0.07425608248665923
84,3284,Chapter 11,only,0,0.07425384383479047
84,3284,Chapter 11,garb,0,0.07425160531789816
84,3284,Chapter 11,her,0,0.07421922102978415
84,3284,Chapter 11,fair,0,0.07421698369155638
84,3285,Chapter 11,hair,0,0.07421474648821366
84,3285,Chapter 11,was,0,0.07421250941974378
84,3285,Chapter 11,plaited,0,0.07421027248613456
84,3285,Chapter 11,but,0,0.07417789432438135
84,3285,Chapter 11,not,0,0.07417565856893121
84,3285,Chapter 11,adorned,1,0.0741734229482504
